0.0075444,0.0081606,0.0088611,0.0095975,0.0102187,0.0109037,0.0116103,0.0123372,0.0130699,0.0140967,0.0152184,0.0164364,0.0175092,0.0187326,0.0198845,0.0209911,0.0218295,0.0227539,0.0236166,0.0242438,0.0247805,0.0251008,0.0251266,0.0248284,0.0241464,0.0229881,0.0213124,0.0206848,0.0202853,0.0198813,0.019648,0.019566,0.0197733,0.0201525,0.0203883,0.0201733,0.0188802,0.0174815,0.0166061,0.0161166,0.0162974,0.0171564,0.0178865,0.0173395,0.0156786,0.0136939,0.0110049,0.0081996,0.0058262,0.0040051,0.0030995,0.0028751
0.0095224,0.0101635,0.0108756,0.0116177,0.0122349,0.0129289,0.0136389,0.0143645,0.0151058,0.0161444,0.0172963,0.0185366,0.019615,0.0207754,0.0218567,0.0228821,0.0236607,0.0245444,0.0253696,0.0259836,0.0265136,0.0268642,0.0269953,0.0268207,0.026293,0.0254408,0.024101,0.0235953,0.0232781,0.0229551,0.0227569,0.0226956,0.022879,0.0231584,0.0232364,0.022936,0.0216214,0.0201471,0.019241,0.0187598,0.0190403,0.0201199,0.0212733,0.0210045,0.0194553,0.0174413,0.0143887,0.0110987,0.0081229,0.0058032,0.0046148,0.0043602
0.0053463,0.005821,0.0063659,0.0069494,0.0074453,0.0079885,0.008559,0.0091388,0.0097536,0.0106365,0.0116107,0.0126839,0.0136426,0.0147425,0.0158138,0.0168492,0.0176424,0.0184783,0.0192458,0.0197841,0.0202077,0.0203965,0.0202924,0.019887,0.0190865,0.0178734,0.0162296,0.0156012,0.0151822,0.0147683,0.0145146,0.0143962,0.0145348,0.0148278,0.0150242,0.0148323,0.0137097,0.0125098,0.0117751,0.011362,0.0115474,0.012271,0.012808,0.0123011,0.0109108,0.0093444,0.0073415,0.0053141,0.00372,0.0024814,0.0018994,0.001748
0.0052997,0.0057048,0.006165,0.0066655,0.0070816,0.0075536,0.0080483,0.0085648,0.0091002,0.0098808,0.0107301,0.0116631,0.0125021,0.0134535,0.0143749,0.015268,0.0159569,0.016692,0.0173667,0.017847,0.0182272,0.0184028,0.0183377,0.0180042,0.0173485,0.0163338,0.0149342,0.0144018,0.0140669,0.0137333,0.0135327,0.0134631,0.0136004,0.0138654,0.0140214,0.0138385,0.0128623,0.0117727,0.0110996,0.0107507,0.010957,0.011679,0.012269,0.011852,0.0105951,0.0091297,0.0071766,0.005254,0.0036949,0.0025118,0.0019337,0.0017942
0.0075464,0.0081724,0.0088817,0.0096392,0.0102739,0.0109793,0.0116969,0.0124326,0.013201,0.014315,0.0155359,0.0168684,0.0180582,0.0194121,0.0207095,0.0219503,0.0229128,0.0239293,0.0248253,0.0254541,0.0259171,0.0261076,0.0259547,0.0254685,0.0245481,0.0231728,0.021278,0.0204798,0.0198819,0.0192999,0.0189612,0.0188256,0.0190172,0.0194283,0.0197171,0.0194938,0.0181024,0.0164664,0.0154453,0.0149283,0.0152357,0.0163587,0.017453,0.0171019,0.0154643,0.0134549,0.0107919,0.0079663,0.005694,0.0038911,0.0030006,0.002768
0.0068709,0.0073712,0.0079237,0.0085173,0.0090316,0.0096045,0.0101698,0.0107522,0.0113655,0.0122935,0.0133369,0.0144766,0.0154722,0.0165574,0.0175736,0.0185218,0.0192544,0.0200553,0.0207811,0.0212929,0.0216743,0.0218387,0.0217689,0.0214499,0.0207994,0.0198329,0.0184302,0.0177836,0.0172376,0.016724,0.0164422,0.0163404,0.0165451,0.0169696,0.0172705,0.0171536,0.0159529,0.0144204,0.01345,0.0130442,0.0135054,0.014813,0.0163159,0.0164431,0.0152246,0.0134682,0.0109217,0.0082284,0.0059156,0.0040887,0.0031771,0.002965
0.0081479,0.0087529,0.0094177,0.010117,0.0107101,0.0113723,0.012036,0.012696,0.0133541,0.0142962,0.0153122,0.0164093,0.017369,0.018421,0.0194086,0.0203525,0.0210975,0.0219292,0.0227077,0.0232777,0.0237602,0.0240695,0.0241383,0.0239515,0.0234879,0.022684,0.0214417,0.0208993,0.0204626,0.0200514,0.0198304,0.0197869,0.0200106,0.0204529,0.0207789,0.0206816,0.0195485,0.0181328,0.0172379,0.0168634,0.0173061,0.0184839,0.0197533,0.0197193,0.0184482,0.0166501,0.0139246,0.0108928,0.0080679,0.0057462,0.0045265,0.0042373
0.0082168,0.0087391,0.0093191,0.009948,0.010483,0.0110803,0.0116722,0.0122623,0.012874,0.0137651,0.0147889,0.0159099,0.0168838,0.0179356,0.0189198,0.0198185,0.0205141,0.0212677,0.0219702,0.0224726,0.0228283,0.0229713,0.0228909,0.0225538,0.0218395,0.0207973,0.0193342,0.0187056,0.0182204,0.0177636,0.0174856,0.0173672,0.0175524,0.0179433,0.018209,0.0180674,0.0168799,0.0154728,0.014583,0.0141662,0.0145191,0.0154909,0.0163973,0.0161261,0.0147757,0.0130553,0.0105561,0.007982,0.0057845,0.0040823,0.0032412,0.0030457
0.0081481,0.0086606,0.0092368,0.0098549,0.0103909,0.0110012,0.0115935,0.0121712,0.012776,0.0136726,0.0146905,0.0157986,0.0167618,0.0177982,0.0187517,0.0196423,0.0203354,0.0211102,0.0218432,0.0223776,0.0228075,0.0230248,0.0229949,0.0227071,0.0220481,0.0210741,0.0196471,0.0190434,0.0185966,0.0181669,0.0178998,0.0177711,0.017901,0.0182048,0.0183937,0.018175,0.016951,0.0154972,0.0146169,0.0142241,0.0146136,0.0156579,0.0166894,0.0164749,0.0151307,0.0134032,0.0108457,0.0082221,0.0059488,0.0041968,0.0032962,0.0031014
0.0074383,0.0078858,0.0083784,0.0089414,0.0094221,0.0099625,0.0104996,0.0109967,0.0115128,0.0122772,0.0131279,0.0140654,0.0149003,0.015785,0.0166042,0.0173488,0.0179194,0.018552,0.0191528,0.0195827,0.0198702,0.0199672,0.0197843,0.0193038,0.0184161,0.0171655,0.015515,0.0148699,0.0144523,0.0140573,0.0138051,0.0136324,0.0136626,0.0138377,0.0139208,0.013604399999999999,0.0124601,0.0112799,0.0106475,0.0103992,0.0106744,0.0112657,0.0115991,0.011015,0.0097378,0.0083558,0.0065214,0.0048043,0.0033961,0.0023756,0.0018618,0.0017391
0.0050642,0.0052485,0.0054643,0.0057127,0.0059339,0.0062112,0.0064845,0.0067193,0.0069501,0.0072377,0.0075395,0.0078859,0.008208,0.008572,0.0088949,0.0091992,0.0094162,0.0096457,0.0099167,0.0101228,0.0102765,0.010371,0.010311,0.0099561,0.0091946,0.0081637,0.0069836,0.0066155,0.0064722,0.0063336,0.0062237,0.0060919,0.0060116,0.0059284,0.0058051,0.0055282,0.0049812,0.0046121,0.0044914,0.0044564,0.0044683,0.0044264,0.0041077,0.0036216,0.0030793,0.0026108,0.0020228,0.0015059,0.0011286,0.0008827,0.0007741,0.0007526
