0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.13108501,0.142382,0.15078792,0.15829973,0.16682899,0.17801301,0.18235199,0.17664301,0.16883585,0.16286942,0.16083762,0.15687355,0.15064101,0.14274201,0.13610499,0.130285,0.12443805,0.11518379,0.10454421,0.095935985,0.08687401,0.078951,0.071931005,0.06660303,0.06089151,0.055524033,0.05058845,0.046949983,0.043239992,0.03914901,0.034193,0.028066158,0.024478953,0.023529649,0.023916006,0.025805991,0.029060006,0.032512985,0.034424663,0.035485666,0.03601583,0.035373013,0.033567987,0.033553004,0.039660018,0.051784914,0.06828511,0.07538037,0.06988752,0.055341005,0.032064002,0.015225014
4.625014,4.6969604,4.694113,4.7463884,4.755547,4.7545633,4.6367664,4.3709364,4.1393566,4.012674,3.9336143,3.7804456,3.5922742,3.374605,3.194863,3.0415058,2.8603601,2.601039,2.332005,2.1269293,1.9205611,1.7248521,1.5316541,1.3748956,1.1992877,1.034181,0.88812494,0.794917,0.727585,0.71279806,0.73236054,0.7783698,0.8155745,0.8044846,0.756195,0.719875,0.74535197,0.80322903,0.8382141,0.86518145,0.8830855,0.87004805,0.78905797,0.746509,0.90039,1.1936052,1.6371897,1.8830475,1.6692142,1.1637061,0.53346,0.19930899
1.0303701,1.1337872,1.246128,1.3115348,1.3487948,1.4221128,1.4638579,1.381217,1.228159,1.0862503,1.023346,0.97698134,0.9380181,0.9011084,0.88492393,0.8679019,0.8345666,0.7636119,0.67047954,0.59661907,0.51123405,0.43724117,0.369061,0.31757897,0.26748967,0.23377216,0.21177706,0.20916712,0.21487348,0.23611316,0.26269776,0.2973258,0.32965684,0.35639948,0.3735032,0.40001392,0.43292975,0.4681054,0.48960027,0.50006604,0.49374986,0.47798747,0.46069902,0.4548416,0.4725716,0.5386331,0.6799674,0.7879263,0.8126954,0.7101903,0.44864354,0.23566656
0.82086086,0.9071783,1.0172875,1.0538085,1.0815834,1.1217892,1.1362603,1.0499662,0.92219067,0.7992677,0.72695917,0.6652531,0.6123406,0.563372,0.5255441,0.47225365,0.41618556,0.3451218,0.2783959,0.23219845,0.19519655,0.14985971,0.09773421,0.0576069,0.019106587,0.0035434167,0.0011782646,0.0054155192,0.013952812,0.03139814,0.0036046903,0.026630124,0.051121473,0.073250614,0.0895172,0.1118083,0.14033234,0.1687667,0.18664674,0.20089726,0.20873794,0.20292668,0.1916204,0.18367958,0.19664888,0.2421966,0.3315593,0.39227962,0.40559396,0.3485,0.21012303,0.10217448
0.1454694,0.1508799,0.15502962,0.1553702,0.15298006,0.15433118,0.15333745,0.14386706,0.13193199,0.121398136,0.11627512,0.111483574,0.10614085,0.10153668,0.09850161,0.095722996,0.09192916,0.08525114,0.077536665,0.07106654,0.06444176,0.05904762,0.0544891,0.05079651,0.046934128,0.043138824,0.040124975,0.03792417,0.03563571,0.03495872,0.034585398,0.034760557,0.035127204,0.035065096,0.034557503,0.034665942,0.03628981,0.038356982,0.03948327,0.039948784,0.039591193,0.03918604,0.03816875,0.038885873,0.04371687,0.053616166,0.069002986,0.078677654,0.0775094,0.066645704,0.04373976,0.024772724
0.2978756,0.35553998,0.4117427,0.44074965,0.45836633,0.4817862,0.48991627,0.4615125,0.42047366,0.37899026,0.35484362,0.33727115,0.3209169,0.307738,0.30740613,0.29157972,0.27465957,0.24714386,0.21646175,0.19520709,0.17114341,0.14732966,0.12227218,0.09832029,0.07992566,0.064748846,0.052909814,0.048171043,0.048150223,0.054655075,0.063295804,0.07259103,0.08519312,0.092605874,0.09960143,0.11007353,0.12060257,0.13478872,0.14189097,0.14662866,0.1452078,0.14049646,0.13482897,0.12838785,0.12997627,0.1469671,0.18518603,0.21458066,0.223636,0.20056915,0.13077955,0.068190895
3.190684,3.626423,4.161475,4.455861,4.664258,4.9794083,5.1976595,4.871737,4.2090273,3.5799203,3.3351932,3.1982079,3.1108081,3.001338,2.959773,2.885824,2.8042831,2.573734,2.2524052,1.954046,1.6011881,1.331481,1.119847,1.0163071,0.91907203,0.91767204,0.83117104,0.77542704,0.7712821,0.824557,0.891421,0.928447,0.87606096,0.86441505,0.911194,1.0238831,1.139714,1.2186902,1.2487559,1.3505291,1.4180001,1.3937562,1.2708371,1.21182,1.3199661,1.586049,2.0768561,2.514552,2.749048,2.5015311,1.6111721,0.838978
0.20949599,0.21998815,0.2336384,0.23663788,0.23624699,0.24117601,0.241859,0.22108102,0.19020765,0.16289143,0.14961533,0.14031355,0.131459,0.123390995,0.117956005,0.11346599,0.10922527,0.10033624,0.090065084,0.08009899,0.07003399,0.06224799,0.056325994,0.05268399,0.049981277,0.047659557,0.0462331,0.04621601,0.047634006,0.049576998,0.050660692,0.051041644,0.052756786,0.05342233,0.054992,0.05747199,0.061975997,0.067035995,0.069726035,0.07088785,0.070640765,0.06889801,0.06467998,0.06375202,0.07019,0.08463156,0.10684185,0.12031686,0.12171837,0.10549899,0.070193015,0.039692007
0.014099996,0.012915254,0.019398293,0.019097647,0.014200012,0.021499991,0.020099998,0.016899984,0.012861769,0.0149474945,0.01514256,0.013164282,0.016499996,0.011199991,0.014200012,0.011899988,0.012413582,0.010725141,0.007879695,0.005800009,0.005899986,0.006899993,0.000100016594,0.0036445062,0.004070004,0.0031520526,0.003848831,0.004800002,0.0015999874,0.0015999874,0.0019589267,0.0024752617,0.0028265715,0.000118533775,0.005899986,0.0013999939,0.002700011,0.0053000054,0.0038729906,0.0028901896,0.0019119978,0.0027999878,0.003799995,0.0034999847,0.0018999975,0.0017439525,0.0052291155,0.00447917,0.0054049892,0.0027999878,0.00069999695,0.005800009
2.4431264,2.4804654,2.5073602,2.4920242,2.4546714,2.439468,2.3920238,2.288309,2.147257,1.9897497,1.9036348,1.8421677,1.7875503,1.7264831,1.6833093,1.6451788,1.6062402,1.5349253,1.4396627,1.3453263,1.2290819,1.1208265,1.0179591,0.94399667,0.87351024,0.82723594,0.7977843,0.79045546,0.7930875,0.81137604,0.83448493,0.8626387,0.89053696,0.9143786,0.93212116,0.9551399,0.98683393,1.0148182,1.0231589,1.0198135,0.9930396,0.9551115,0.90529364,0.8748312,0.879168,0.94269514,1.0930557,1.2044227,1.2283463,1.123959,0.8336863,0.54096764
0.386446,0.41154703,0.42645597,0.43812102,0.457625,0.4798,0.48628402,0.46739697,0.42808002,0.385916,0.35941204,0.340031,0.320086,0.296723,0.285985,0.277127,0.263545,0.23967502,0.212785,0.191241,0.171108,0.155829,0.144913,0.13796501,0.128396,0.11887499,0.107078,0.09981402,0.09390199,0.089533016,0.08742698,0.08270399,0.08306702,0.083384,0.081079006,0.082165,0.08996701,0.097965,0.10350299,0.10741,0.108609006,0.109881006,0.109303996,0.11601202,0.14044802,0.182857,0.24480602,0.27334902,0.25338802,0.199188,0.12103101,0.05947002
0.39358473,0.42033118,0.4420452,0.44131678,0.43545708,0.42126235,0.40242332,0.36710638,0.3281952,0.29557645,0.27497825,0.25588506,0.23656294,0.22165522,0.21755406,0.21465652,0.20868206,0.19633803,0.17918067,0.16631357,0.15183501,0.1392951,0.12692297,0.1191086,0.10805814,0.09442433,0.07071237,0.05461709,0.03862389,0.029488206,0.025039911,0.024557233,0.022505205,0.021204313,0.02139771,0.026977977,0.04087174,0.054512464,0.060875576,0.06309482,0.06548755,0.06400101,0.06177795,0.069675766,0.10515865,0.15899122,0.23550689,0.27958405,0.26218086,0.2163696,0.13619566,0.07412593
0.310192,0.33763093,0.36821303,0.38822064,0.40411633,0.42440152,0.4376347,0.42249602,0.38950953,0.35911307,0.34531054,0.3330378,0.32265815,0.3143494,0.31072304,0.30286062,0.2910881,0.26922596,0.24394128,0.2228233,0.20060985,0.18034475,0.16091502,0.14641592,0.13324222,0.1241345,0.11818826,0.11556836,0.11568149,0.11684954,0.11393877,0.10733974,0.10459133,0.10550066,0.10692978,0.110249005,0.11700817,0.12450179,0.129498,0.1320434,0.1311835,0.12762427,0.121632695,0.11964822,0.1264033,0.14603154,0.18253621,0.20995724,0.21898055,0.19662797,0.1331155,0.07480645
1.0936702,1.2261522,1.3761028,1.4717788,1.5204486,1.5633144,1.54955,1.4737291,1.3696749,1.2276711,1.0977561,1.0092796,0.9650582,0.9226391,0.89947104,0.87252057,0.81488276,0.72332275,0.6349342,0.57279706,0.5005113,0.4198994,0.34430966,0.30243215,0.273686,0.25305614,0.24792099,0.2562999,0.26666778,0.28869045,0.31880957,0.347903,0.3596074,0.34820718,0.324308,0.31400248,0.3493204,0.41294402,0.45848227,0.47301888,0.46217299,0.44986176,0.4344098,0.45317563,0.5250664,0.64712155,0.8333632,0.95108193,0.9317714,0.7953927,0.5203519,0.23556969
4.157048,4.5443707,4.934648,5.1103854,5.236724,5.529971,5.6812854,5.2081327,4.500301,3.8826003,3.6490972,3.4574757,3.2268853,2.9429917,2.7763534,2.72725,2.6734083,2.4867601,2.179251,1.8942716,1.6047453,1.3850601,1.2376627,1.1584196,1.1030511,1.0783105,1.0588229,1.051965,1.0642495,1.0823243,1.0921905,1.0995958,1.1104281,1.1131089,1.1124333,1.1294979,1.1782507,1.2328825,1.2702764,1.308977,1.3268713,1.3019154,1.2212027,1.1498636,1.2390988,1.494108,1.923861,2.2186713,2.2921126,1.9861296,1.2857397,0.7089605
0.259,0.27350003,0.288,0.287,0.288,0.29299998,0.291,0.268,0.23900001,0.21300003,0.20150003,0.193,0.18900001,0.181,0.174,0.16700003,0.15500002,0.1365,0.11600002,0.096899986,0.0809,0.0656,0.0582,0.052899998,0.05040002,0.04580001,0.04314999,0.04279999,0.0431,0.0462,0.051,0.05669999,0.060200017,0.062699996,0.060900014,0.06459999,0.07029998,0.07650002,0.08170001,0.0826,0.082350016,0.08030002,0.077499986,0.0773,0.08340001,0.10160001,0.13100001,0.14950001,0.14900002,0.13300002,0.08729999,0.049400013
0.6066761,0.660324,0.6614639,0.6599928,0.6370839,0.59118974,0.5325214,0.43520245,0.34569192,0.26787305,0.22812848,0.19500065,0.17367637,0.16365914,0.15975118,0.13881998,0.11579943,0.07554468,0.034716528,0.005590558,0.6152961,0.51819575,0.44887066,0.4061212,0.3816237,0.36874098,0.35815167,0.35704678,0.3712046,0.0041207075,0.01885303,0.0355376,0.052662455,0.070072494,0.08025651,0.0968194,0.11643474,0.1351969,0.14456126,0.14883673,0.15034434,0.15178244,0.17036068,0.19521138,0.21723506,0.25585884,0.3218876,0.35457763,0.35847887,0.32136437,0.20512459,0.12181859
0.10900001,0.113,0.11799999,0.11400001,0.113,0.11400001,0.11199999,0.10400002,0.09165001,0.0855,0.081449986,0.0783,0.07430001,0.072100006,0.069599986,0.06769999,0.064299986,0.05859999,0.052399993,0.047900002,0.0419,0.038400017,0.03410002,0.030900002,0.028150003,0.025299987,0.021649998,0.0194,0.017199993,0.015600006,0.014700016,0.013599992,0.013799986,0.012099981,0.011399984,0.012099981,0.013700008,0.015699983,0.01735,0.01760002,0.017199993,0.01669999,0.017100018,0.018300017,0.024399996,0.033300005,0.044999998,0.051450014,0.05040002,0.041200005,0.024700006,0.012700002
1.4426794,1.5760934,1.6597556,1.6611736,1.6164006,1.5573206,1.5111398,1.4691976,1.4221991,1.3457215,1.2945565,1.2434963,1.2031047,1.1720276,1.1338961,1.0707392,0.99568933,0.88674945,0.7739333,0.708734,0.66701174,0.64805096,0.63959146,0.6210135,0.58760023,0.5556373,0.5392911,0.53943604,0.5503077,0.5429269,0.5163829,0.49401674,0.49330777,0.4946429,0.4896036,0.49811468,0.51426715,0.51514983,0.5110237,0.51146245,0.50743854,0.50753856,0.50085366,0.50223434,0.5579819,0.6698053,0.8482013,0.9656686,0.96164346,0.85059416,0.6199338,0.38757086
6.200594,6.4031863,6.509302,6.526449,6.567198,6.5696,6.4996147,6.162381,5.6164865,4.869787,4.500722,4.36024,4.1651883,3.973107,3.7481751,3.4977262,3.2559333,2.957483,2.637861,2.3874812,2.1554651,1.9502971,1.82025,1.731191,1.642199,1.554039,1.4600371,1.4049141,1.409428,1.462949,1.4847779,1.479956,1.519217,1.5588341,1.5434461,1.589547,1.6982911,1.799298,1.84978,1.866149,1.8568771,1.870163,1.983457,2.1742392,2.510713,2.95843,3.5763652,3.8737059,3.7148633,3.205145,2.227163,1.3568591
0.007926981,0.0087714195,0.009543976,0.01025196,0.010975003,0.011709015,0.012127003,0.011904995,0.011610746,0.010970315,0.010135691,0.009123525,0.008364002,0.007819017,0.0074280105,0.0067880154,0.0059347153,0.004758835,0.0035398803,0.0027749937,0.0020780168,0.0015790066,0.0012300014,0.0010706981,0.00086176395,0.00069093704,0.0005976359,0.0004870097,0.00038301945,0.0003619989,0.00036215782,0.00035429,0.00037852925,0.00038198632,0.00035301846,0.00040201348,0.00038599968,0.00042100748,0.00047063828,0.00050735474,0.000504454,0.00052400434,0.00048100948,0.00047798952,0.00063701475,0.00095240277,0.0014675062,0.0016173124,0.0013005337,0.0007919868,0.00037201247,8.80162e-05
0.1724,0.17412663,0.17663364,0.18352413,0.19710001,0.19499998,0.192,0.18859999,0.17952836,0.17834994,0.17096357,0.16473386,0.1592,0.1477,0.14119999,0.136,0.13054428,0.12284486,0.11113608,0.110599995,0.08960001,0.0857,0.07969999,0.07318076,0.06560405,0.05734539,0.048798762,0.04250002,0.041200005,0.033900023,0.035792552,0.036607385,0.034447633,0.040566128,0.032999992,0.036900006,0.029399991,0.04030001,0.039434515,0.040902257,0.032034677,0.04100001,0.0364,0.0352,0.034399986,0.060186267,0.07818218,0.08987729,0.080711484,0.06459999,0.031200012,0.0132000055
0.024455985,0.026075404,0.027392467,0.028804183,0.030112982,0.031636994,0.032102983,0.03093199,0.029458087,0.028127989,0.027027726,0.025940299,0.024924,0.023712993,0.022794008,0.021921,0.020627022,0.018570542,0.01648299,0.014857015,0.013170998,0.011795998,0.010740995,0.010095954,0.00947845,0.008963744,0.008300225,0.007564982,0.006524007,0.0050520105,0.0034425259,0.00167497,0.0008550088,0.0009779136,0.0014690161,0.0021580062,0.0027759871,0.003287991,0.0035216808,0.003636837,0.003627181,0.003501018,0.0032250087,0.0030709903,0.0035980146,0.0049430532,0.0072859926,0.008828839,0.008363287,0.006434004,0.003509005,0.0015149912
0.05891999,0.060623884,0.062852584,0.06331043,0.063549995,0.06394999,0.06346401,0.059935015,0.054510675,0.05084181,0.048439503,0.046493374,0.043383997,0.04065601,0.038541995,0.03723999,0.035897814,0.033049665,0.029513836,0.027050018,0.023922008,0.021617016,0.01959598,0.018078726,0.016557535,0.014831583,0.013871154,0.013186018,0.012827992,0.012270014,0.011939923,0.011688471,0.011579275,0.011283199,0.011040012,0.010662,0.011716008,0.01274101,0.01328524,0.013201396,0.013232748,0.013036013,0.012531003,0.012893002,0.014037013,0.018877467,0.024733346,0.028664669,0.028413972,0.024218997,0.016018987,0.008875012
0.20700002,0.22150001,0.22900002,0.23500001,0.24100003,0.248,0.249,0.23400001,0.21200001,0.19500002,0.19000003,0.18599999,0.18499999,0.17999999,0.174,0.165,0.151,0.13250002,0.110000014,0.09230002,0.07670002,0.0644,0.05610001,0.051899992,0.04955002,0.04519999,0.04314999,0.0419,0.041500013,0.04650001,0.046300016,0.047449987,0.04879999,0.049349986,0.050199986,0.05309999,0.05800001,0.063899994,0.06789999,0.069599986,0.069949985,0.073100016,0.078999996,0.0881,0.096800014,0.11649998,0.14499998,0.16050002,0.16000001,0.13800001,0.08560002,0.04650001
0.019352993,0.020588836,0.022129297,0.02339538,0.024435004,0.025810998,0.025931,0.025183003,0.023816984,0.02281968,0.02190284,0.021110933,0.019878983,0.018728018,0.017691016,0.016264003,0.014635643,0.012207389,0.009981155,0.008466005,0.0070759854,0.0061450005,0.00542299,0.0049631596,0.0045377812,0.004091978,0.0035278401,0.0029950142,0.0024780035,0.0021419923,0.0019771259,0.0018403133,0.0018686454,0.0018854936,0.0019319853,0.0019450188,0.0020800035,0.0022269886,0.002320687,0.0023910603,0.0024358432,0.0024669967,0.0024700165,0.0024909973,0.0028270087,0.003650109,0.0050305924,0.005480568,0.0045333705,0.0030779839,0.0014489889,0.00065501535
0.16300234,0.17607328,0.18289924,0.18495314,0.18353844,0.18337274,0.17215252,0.15091252,0.13085032,0.11926632,0.11582136,0.111224696,0.10721974,0.10341319,0.10579638,0.10355942,0.09911426,0.08996861,0.07917905,0.0711151,0.0634441,0.058616083,0.05384314,0.051346265,0.0480963,0.043877125,0.031226754,0.023065686,0.018694997,0.014808377,0.013043086,0.012161454,0.011680484,0.011891803,0.01268661,0.015420318,0.022443175,0.02953009,0.031615138,0.033540726,0.034847777,0.034363113,0.0346481,0.039993644,0.057727497,0.0838263,0.11523434,0.12754302,0.119421564,0.09206796,0.050902724,0.025473993
9.186233,9.399019,9.630482,9.661879,9.623535,9.735941,9.810178,9.250166,8.325846,7.317937,6.753972,6.442285,6.225319,5.9929504,5.7803545,5.5886993,5.401984,5.1000633,4.7272573,4.3771925,3.9386604,3.5136974,3.144093,2.9044318,2.6941965,2.5345237,2.3807626,2.2775764,2.20903,2.233722,2.3051915,2.415072,2.5094795,2.5736349,2.601194,2.643996,2.7287233,2.8327327,2.8968773,2.9310956,2.8911998,2.7865884,2.634437,2.5649755,2.6777866,3.0098665,3.6023853,4.059519,4.1569223,3.7203405,2.5896919,1.558897
0.315014,0.34238786,0.36648154,0.3822604,0.40316996,0.42464003,0.427039,0.40583897,0.37800464,0.3499753,0.3313474,0.31075805,0.29249102,0.275668,0.26348704,0.25214404,0.238272,0.21336612,0.18309069,0.15804398,0.13284898,0.113657996,0.098134995,0.08799525,0.079006076,0.069889866,0.061238647,0.055450004,0.05051502,0.04750701,0.045820117,0.04534022,0.04538858,0.044932567,0.046053015,0.05015902,0.058110993,0.066651985,0.0712872,0.074018046,0.072902165,0.068326995,0.061036985,0.05905199,0.074615,0.10461037,0.14681391,0.16640584,0.14804706,0.11033599,0.058677994,0.02486102
0.022796988,0.024561882,0.026276391,0.02834022,0.030128002,0.03150499,0.032094996,0.031310003,0.030397575,0.02930097,0.028025191,0.0263503,0.024865985,0.023307007,0.021925014,0.020326018,0.018352112,0.015507897,0.012751937,0.010782997,0.008895,0.0074249906,0.0063329935,0.0055750213,0.0049048266,0.004287998,0.0036236844,0.0030990045,0.0025080047,0.0021909873,0.0020490885,0.0019675891,0.0019994578,0.0020052195,0.0019809804,0.0018899839,0.0019820135,0.0021069846,0.002185623,0.0022861562,0.0022996268,0.0023070178,0.002188007,0.0021950006,0.0024859905,0.0031947694,0.004691164,0.0050673485,0.0042053065,0.0028289955,0.0014820099,0.0007019838
0.07696899,0.093971014,0.10593601,0.11358099,0.12255001,0.122522995,0.116739,0.10642,0.095632,0.08683499,0.08064699,0.077303015,0.072372004,0.067149006,0.063698016,0.06174501,0.060329,0.05416,0.048326015,0.041638017,0.036177002,0.032540005,0.027394017,0.024186015,0.021880984,0.018123984,0.016385993,0.014911016,0.015365998,0.016540011,0.017350992,0.019488018,0.019086003,0.018831015,0.020593008,0.028009018,0.03213402,0.034362,0.035316985,0.038890004,0.038999002,0.038892984,0.039423984,0.039433997,0.035664003,0.039602004,0.048600994,0.056869984,0.05773902,0.049812995,0.027940989,0.0114729805
0.14480829,0.14924292,0.15322733,0.15339176,0.15165055,0.1494782,0.14530441,0.13516891,0.1227512,0.11197742,0.1042978,0.09830713,0.09293918,0.08835455,0.08545236,0.08285209,0.07950568,0.07426568,0.068225145,0.063269734,0.05911255,0.055526376,0.052266717,0.049981833,0.04797737,0.046416007,0.044828933,0.04385535,0.04324341,0.042593997,0.039259396,0.03400008,0.03041796,0.028882783,0.028351586,0.028429866,0.029341698,0.030486267,0.031035226,0.031150937,0.030599117,0.029747128,0.028955143,0.028867245,0.030682286,0.035139404,0.04353706,0.049282633,0.049901962,0.044012986,0.029077053,0.01756696
0.43251762,0.46659946,0.50423133,0.5242661,0.5338647,0.5529046,0.55579394,0.5178718,0.46669802,0.42261314,0.40071148,0.38329643,0.36937165,0.35677665,0.35252643,0.3366662,0.3136991,0.2743234,0.22522514,0.185848,0.14675188,0.11919665,0.09840672,0.08766949,0.07835778,0.07281574,0.06655093,0.06441601,0.066829205,0.07182531,0.07772052,0.085622594,0.0919629,0.09758433,0.10182246,0.109309316,0.1224051,0.13673362,0.14622037,0.15020263,0.14981699,0.14745359,0.14715216,0.14919154,0.15535752,0.18297145,0.23561756,0.27022868,0.2805574,0.24571145,0.14673333,0.07220411
0.1972125,0.2101005,0.21578512,0.21555042,0.21616265,0.21920082,0.21819887,0.20538363,0.18587002,0.17040901,0.16124544,0.15008017,0.1409936,0.1341866,0.1277427,0.12293299,0.11739516,0.10780136,0.0989306,0.09008293,0.08167287,0.07635784,0.07263696,0.068427324,0.06462586,0.060559075,0.058122598,0.055437725,0.052001953,0.053114098,0.05232378,0.05205798,0.05502578,0.05211997,0.05338673,0.051689625,0.05358871,0.055785578,0.058419906,0.058671795,0.05979141,0.057407856,0.055353206,0.055161797,0.06166768,0.07211614,0.09457283,0.101897,0.09806423,0.082046315,0.056083243,0.035398006
