0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.36069253,0.4110797,0.41409054,0.40588415,0.39130053,0.34928465,0.25243932,0.16741517,0.13833451,0.11121351,0.8173037,0.76009,0.67315125,0.54585916,0.36291826,0.21157871,0.114624135,0.5616547,0.4766992,0.39224046,0.3373341,0.2952191,0.122606836,0.09733681,0.10526427,0.112978145,0.11863353,0.12771688,0.14196657,0.15678228,0.16809385,0.1733459,0.17387146,0.17329645,0.19265024,0.24303271,0.29992062,0.3164371,0.26454756,0.18235804,0.13112277
0.10744983,0.11127454,0.11926918,0.12428069,0.12829123,0.12508455,0.117087476,0.110045016,0.105824396,0.09715551,0.08945184,0.08426055,0.0761977,0.06531567,0.05193274,0.04354493,0.03791418,0.035034757,0.032845292,0.029967707,0.02656405,0.022837676,0.020175088,0.02689748,0.026809333,0.02007588,0.020576423,0.020897493,0.02143023,0.02240652,0.023851333,0.025159406,0.025821107,0.025749657,0.029409848,0.038142394,0.045541957,0.04194761,0.029490115,0.021785125,0.019059371
0.20220488,0.2164385,0.22915211,0.24050027,0.24852178,0.24764597,0.23666745,0.22474946,0.2113151,0.19137615,0.17654204,0.16697069,0.15005325,0.12759393,0.10078902,0.08302578,0.0697575,0.061704483,0.055905346,0.05103009,0.047250636,0.04372536,0.041892633,0.041162804,0.041404866,0.04179572,0.04127958,0.041177403,0.041734047,0.04279762,0.043833982,0.044042304,0.043153185,0.043542046,0.04634459,0.056701075,0.06736729,0.062006716,0.04618403,0.03616133,0.03246325
0.5443203,0.5901266,0.6178261,0.636817,0.66722775,0.6630373,0.6160376,0.5639931,0.5480736,0.5373527,0.53700745,0.53161854,0.4983747,0.45190525,0.39954215,0.36237186,0.32139242,0.2772259,0.23130898,0.19222368,0.16819566,0.15837874,0.16815153,0.18446921,0.2027232,0.2202177,0.23134205,0.24634252,0.26649544,0.28457427,0.29312798,0.29507238,0.30193022,0.3071247,0.33495688,0.39360783,0.4488216,0.44575068,0.33701915,0.18764628,0.08085779
0.61121005,0.63615876,0.6547703,0.66728514,0.6865117,0.71513355,0.689112,0.6190546,0.5523422,0.49584672,0.47348407,0.46182194,0.44953322,0.42936596,0.38079488,0.32233718,0.25411677,0.22048175,0.2059798,0.19603162,0.19109039,0.18422563,0.176833,0.17477131,0.16868024,0.15236408,0.15200682,0.166429,0.18682835,0.18672068,0.1731813,0.1732313,0.18409984,0.16517878,0.15522365,0.17788792,0.2286705,0.26737106,0.25523287,0.18112844,0.09987882
0.8892883,0.9573568,0.9917642,1.0189724,1.067122,1.084533,1.0281823,0.9544344,0.90881336,0.83878267,0.77834165,0.7354223,0.6859461,0.61701393,0.5313133,0.46453664,0.4038401,0.3609207,0.32546312,0.28902444,0.25931525,0.2284039,0.20819472,0.19248341,0.18534629,0.18379864,0.18265171,0.18275537,0.19095649,0.19997288,0.20373145,0.20641908,0.206122,0.20420817,0.23219699,0.31198344,0.4062445,0.3853513,0.26288036,0.16584876,0.12187916
0.54602027,0.5919228,0.6389173,0.6837386,0.7272814,0.7338105,0.7130169,0.692838,0.6853117,0.6653727,0.64173234,0.6207505,0.59551513,0.5592107,0.5051038,0.46062464,0.41886535,0.38085335,0.34018356,0.2909947,0.2459434,0.20072302,0.17458734,0.16044253,0.15712665,0.15495318,0.14990963,0.14902964,0.15974951,0.172937,0.18108188,0.182268,0.17757903,0.17564371,0.19413811,0.22484201,0.20062195,0.17844793,0.15450886,0.099033356,0.06691835
0.9868819,1.0788125,1.1729248,1.2348986,1.2690707,1.2129476,1.0768242,0.9215179,0.83835393,0.7725627,0.77512634,0.776134,0.7383012,0.6538989,0.52133805,0.41776842,0.32796493,0.22531524,0.14372204,0.12843576,0.15991348,0.19536537,0.21272872,0.23499943,0.24503766,0.22505265,0.21597688,0.22999784,0.23091967,0.22684786,0.24999514,0.27261785,0.31425735,0.30428478,0.27577558,0.35178217,0.5070357,0.55498374,0.43347403,0.26138124,0.12080609
0.2116976,0.22935437,0.23313256,0.23882672,0.23836069,0.23169549,0.20445202,0.17316537,0.15268932,0.13892582,0.12661037,0.107362434,0.10099441,0.09391049,0.08636434,0.07793762,0.06864396,0.06523678,0.06350403,0.06119358,0.05957933,0.055613752,0.05436029,0.05685472,0.060189597,0.06185533,0.054138817,0.05530521,0.058083203,0.067053184,0.06978347,0.06990651,0.07156769,0.07228585,0.09805553,0.13334826,0.16124742,0.15755971,0.1138675,0.065391235,0.03225713
0.42312813,0.4321794,0.47133863,0.5090618,0.51374024,0.49094668,0.4535918,0.38723552,0.3512032,0.3390376,0.33960328,0.3568253,0.37918445,0.37720513,0.34544054,0.3181466,0.27973413,0.24974568,0.24717055,0.2530519,0.2464115,0.23259686,0.22337247,0.19994797,0.17744912,0.16284141,0.18069448,0.19858831,0.19386616,0.19855823,0.21696505,0.21131392,0.19607134,0.19734041,0.21924596,0.24626471,0.2942698,0.32380757,0.2886831,0.1912018,0.083664365
0.15563345,0.15481956,0.14660917,0.16224794,0.15656216,0.17268187,0.16735965,0.15060084,0.1491172,0.13197054,0.12865756,0.119759575,0.11679741,0.11070085,0.095139906,0.07965295,0.06402566,0.049491655,0.044714168,0.039339658,0.03419605,0.035384998,0.029648189,0.030195463,0.02891849,0.026420677,0.023949653,0.028093116,0.02644364,0.030814176,0.029373914,0.030997876,0.032374352,0.031742882,0.035675857,0.040989134,0.05414157,0.07105986,0.08934314,0.0767469,0.04719285
1.1277316,1.3180753,1.4998058,1.5919453,1.7065601,1.7570688,1.6324832,1.4758172,1.4402952,1.3464266,1.2672658,1.2462294,1.2330292,1.1523362,0.98048586,0.81999207,0.6714774,0.5722351,0.5023782,0.45181337,0.43137053,0.42238316,0.42226553,0.3965682,0.33492965,0.29410517,0.28699824,0.29085553,0.32234806,0.35685015,0.37498087,0.37208167,0.3479838,0.32472754,0.35488763,0.49693003,0.70807153,0.78521466,0.58897275,0.293835,0.1099804
0.15489694,0.17338587,0.19687533,0.21171813,0.22775584,0.24300808,0.23031358,0.20251028,0.18979113,0.18074943,0.1717441,0.16703577,0.16469555,0.15431392,0.13895717,0.1213593,0.10406102,0.09083339,0.07733988,0.06660603,0.05807953,0.04752962,0.041001093,0.042168915,0.044481598,0.04772921,0.049359895,0.05050129,0.057407476,0.063478574,0.07045048,0.07477657,0.07349829,0.069064334,0.07593765,0.10247419,0.14361875,0.15725352,0.12989363,0.07591226,0.03613321
0.123731256,0.13399619,0.14735658,0.15797806,0.16543432,0.16768217,0.16332243,0.15424772,0.14192696,0.12750593,0.11828612,0.11145443,0.100515984,0.08507185,0.06619033,0.053437922,0.04313267,0.037686344,0.033682235,0.030943664,0.028969346,0.027078709,0.026242191,0.025735635,0.02574621,0.02590568,0.025909763,0.025893934,0.026132545,0.026859555,0.02730279,0.0271616,0.026737727,0.026780406,0.028774971,0.03446364,0.03954902,0.036104206,0.02754024,0.022406498,0.020780882
0.50238395,0.5182195,0.52833426,0.5282236,0.5316767,0.5266413,0.48101288,0.41999435,0.39355385,0.3743109,0.36561424,0.3600495,0.3459729,0.32523695,0.2982623,0.27836356,0.25405315,0.2227779,0.19037272,0.15995654,0.14313783,0.13423601,0.1375272,0.14986905,0.1646518,0.17691568,0.18622567,0.19756198,0.21170926,0.22467023,0.2340296,0.23711798,0.23300055,0.22147164,0.21761046,0.23842604,0.27801266,0.29604393,0.25582746,0.16154198,0.08124746
0.34914976,0.38275072,0.4151259,0.44155365,0.4589029,0.4715097,0.4585561,0.4251787,0.42375398,0.4112382,0.39503697,0.3707464,0.33278966,0.29951957,0.26479465,0.2390289,0.21365617,0.19220501,0.17281206,0.15107702,0.13492832,0.117839634,0.105447076,0.09828542,0.095319174,0.094353676,0.09153302,0.09032804,0.09382735,0.098853804,0.10111599,0.104647554,0.10436632,0.10263926,0.10977817,0.14137565,0.17186439,0.16111471,0.11563253,0.08378222,0.066660486
0.15816134,0.17097773,0.1830947,0.18734865,0.19441889,0.19825037,0.1770323,0.14494325,0.13156332,0.12422802,0.119576685,0.11572255,0.11068754,0.10370295,0.09277649,0.08214348,0.06948384,0.059426952,0.051990755,0.04674208,0.043326683,0.04036966,0.04019646,0.04352933,0.04781449,0.05259028,0.055660725,0.05866812,0.06205306,0.06542279,0.06817311,0.0689455,0.06581884,0.0614629,0.061745137,0.07231826,0.08925396,0.09570023,0.077166535,0.043679833,0.0209926
0.19049889,0.18222861,0.18152155,0.18135925,0.18010122,0.17636949,0.16612999,0.15564534,0.15152916,0.14279102,0.13499187,0.12939486,0.12159159,0.11244666,0.1002166,0.09124137,0.08297222,0.076993816,0.07148969,0.0655468,0.059948426,0.05478642,0.051358264,0.047131687,0.04301873,0.041265473,0.041216206,0.042010162,0.044172056,0.046578117,0.048151143,0.0488584,0.04816095,0.047220167,0.05064809,0.060553845,0.06886602,0.066497356,0.054220088,0.040143743,0.032573577
0.13110034,0.13843904,0.14113982,0.13873644,0.139741,0.13981935,0.12154963,0.09713394,0.08727064,0.080966845,0.078357264,0.077113524,0.0736713,0.068069,0.0609774,0.056094337,0.051057603,0.04526825,0.039433133,0.034088198,0.03121976,0.029283548,0.029174889,0.030211875,0.03176203,0.03345405,0.034611356,0.036248997,0.03831162,0.040460445,0.041474037,0.04133345,0.039117277,0.037377626,0.039254654,0.046940845,0.057626426,0.062682115,0.05376236,0.035563253,0.023644743
0.15733549,0.20229664,0.22883633,0.25037456,0.25188768,0.2353644,0.2079873,0.18318406,0.17038202,0.15687925,0.14770605,0.1386426,0.13355452,0.12341683,0.10904968,0.09114608,0.08095451,0.07004294,0.0621538,0.054307014,0.048185144,0.044904742,0.04523394,0.04965401,0.05353312,0.051369287,0.053061467,0.06993705,0.08005355,0.08457758,0.090121925,0.09109411,0.09270928,0.09466712,0.08467384,0.09827864,0.12131846,0.1274538,0.09827287,0.052543614,0.03206805
0.6268069,0.6935708,0.74189675,0.7518782,0.7647022,0.7373895,0.623885,0.48898134,0.43549496,0.3985969,0.37097457,0.35547477,0.33458924,0.29910585,0.24126297,0.1898551,0.1419557,0.11177628,0.091384895,0.076520704,0.06910221,0.06757207,0.07397204,0.089738406,0.1060124,0.122086205,0.1337703,0.15080039,0.17304759,0.1952826,0.20899068,0.21042639,0.2036715,0.2003219,0.2208178,0.28646103,0.37319505,0.3964734,0.30597278,0.16030401,0.06164284
0.16963351,0.19727528,0.21355955,0.21238966,0.21920082,0.21088476,0.17561622,0.13412426,0.11558462,0.09824577,0.08772451,0.08319416,0.075315095,0.06720769,0.05165592,0.03798101,0.052957006,0.043385416,0.03564894,0.031116407,0.028638255,0.030662738,0.034902908,0.04502809,0.034267556,0.044002686,0.05252457,0.06320436,0.073116094,0.08326179,0.09000284,0.0915904,0.089130394,0.084204175,0.084235005,0.102446355,0.12761715,0.13813092,0.114392065,0.071554095,0.0454819
0.12464057,0.14205,0.1562234,0.16314769,0.16863507,0.17084803,0.1545328,0.13386443,0.12729307,0.12082758,0.116648525,0.116458766,0.115795426,0.10908862,0.096408784,0.08491625,0.073505744,0.06393339,0.05513019,0.04677178,0.041254472,0.03765759,0.03710904,0.040215716,0.044067636,0.04798863,0.050610453,0.054408867,0.06090848,0.067169145,0.069685124,0.06926336,0.06549949,0.06336996,0.07052783,0.09343701,0.12112586,0.12523901,0.09789807,0.052087154,0.019256515
0.7714779,0.8790679,0.9727546,1.0390519,1.1107217,1.1339585,1.0719248,1.0010474,0.9602965,0.8976799,0.83658105,0.7912844,0.75626624,0.70991623,0.6296105,0.56257594,0.5092967,0.473646,0.4459156,0.41891876,0.39634857,0.36846235,0.3375022,0.271464,0.2020436,0.16898106,0.17483196,0.20062557,0.22826964,0.25171146,0.2610112,0.2642447,0.25352824,0.24439198,0.2842731,0.39985266,0.5359408,0.5262794,0.37338513,0.22927135,0.15748581
