28.23064,-87.29890
28.23290,-87.28767
28.23516,-87.27644
28.23742,-87.26521
28.23969,-87.25399
28.24194,-87.24277
28.24421,-87.23154
28.24646,-87.22031
28.00065,-88.48898
28.00304,-88.47726
28.00543,-88.46555
28.00781,-88.45384
28.01020,-88.44215
28.01258,-88.43047
28.01496,-88.41879
28.01734,-88.40711
28.01971,-88.39545
28.02208,-88.38380
28.02445,-88.37215
28.02683,-88.36050
28.02919,-88.34887
28.03156,-88.33725
28.03392,-88.32564
28.03629,-88.31403
28.03865,-88.30242
28.04101,-88.29083
28.04337,-88.27924
28.04572,-88.26765
28.04808,-88.25609
28.05043,-88.24451
28.05278,-88.23296
28.05513,-88.22140
28.05747,-88.20985
28.05982,-88.19832
28.06216,-88.18678
28.06451,-88.17525
28.06685,-88.16374
28.06919,-88.15222
28.07153,-88.14072
28.07386,-88.12921
28.07620,-88.11772
28.07853,-88.10623
28.08086,-88.09475
28.08319,-88.08327
28.08552,-88.07180
28.08785,-88.06033
28.09017,-88.04887
28.09250,-88.03742
28.09482,-88.02597
28.09714,-88.01453
28.09946,-88.00309
28.10178,-87.99166
28.10410,-87.98023
28.10642,-87.96880
28.10873,-87.95739
28.11105,-87.94598
28.11336,-87.93457
28.11567,-87.92317
28.11798,-87.91177
28.12029,-87.90039
28.12259,-87.88899
28.12490,-87.87762
28.12721,-87.86624
28.12951,-87.85487
28.13182,-87.84350
28.13412,-87.83214
28.13642,-87.82078
28.22992,-87.35792
28.23671,-87.32421
28.24123,-87.30174
28.24349,-87.29051
28.24576,-87.27929
28.24802,-87.26806
28.25027,-87.25683
28.25254,-87.24560
28.25480,-87.23437
28.25706,-87.22314
28.25931,-87.21192
28.26157,-87.20070
28.26383,-87.18948
28.00171,-88.53865
28.00410,-88.52689
28.00650,-88.51514
28.00889,-88.50340
28.01129,-88.49168
28.01367,-88.47996
28.01606,-88.46825
28.01844,-88.45654
28.02083,-88.44485
28.02321,-88.43316
28.02559,-88.42148
28.02797,-88.40981
28.03035,-88.39814
28.03272,-88.38648
28.03509,-88.37483
28.03745,-88.36320
28.03983,-88.35155
28.04219,-88.33994
28.04456,-88.32832
28.04692,-88.31670
28.04928,-88.30511
28.05164,-88.29351
28.05400,-88.28191
28.05635,-88.27033
28.05871,-88.25876
28.06106,-88.24719
28.06341,-88.23563
28.06577,-88.22408
28.06811,-88.21253
28.07046,-88.20099
28.07280,-88.18945
28.07514,-88.17793
28.07748,-88.16640
28.07982,-88.15489
28.08216,-88.14338
28.08450,-88.13187
28.08683,-88.12038
28.08917,-88.10889
28.09150,-88.09740
28.09383,-88.08593
28.09616,-88.07446
28.09848,-88.06299
28.10081,-88.05153
28.10314,-88.04007
28.10546,-88.02863
28.10778,-88.01718
28.11010,-88.00574
28.11242,-87.99431
28.11474,-87.98289
28.11705,-87.97146
28.11937,-87.96004
28.12168,-87.94863
28.12399,-87.93723
28.12631,-87.92582
28.12862,-87.91442
28.13092,-87.90303
28.13323,-87.89164
28.13554,-87.88026
28.13784,-87.86888
28.14245,-87.84614
28.14476,-87.83477
28.14705,-87.82340
28.15395,-87.78935
28.23829,-87.37175
28.24056,-87.36051
28.24282,-87.34927
28.24735,-87.32680
28.24961,-87.31556
28.25187,-87.30433
28.25414,-87.29310
28.25640,-87.28187
28.25866,-87.27064
28.26092,-87.25941
28.26318,-87.24818
28.26544,-87.23695
28.26770,-87.22572
28.26996,-87.21450
28.27221,-87.20327
28.27448,-87.19205
28.27673,-87.18082
28.27899,-87.16960
28.00027,-88.60049
28.00268,-88.58869
28.00508,-88.57690
28.00749,-88.56512
28.00989,-88.55334
28.01229,-88.54158
28.01469,-88.52982
28.01708,-88.51807
28.01947,-88.50633
28.02187,-88.49461
28.02426,-88.48288
28.02665,-88.47117
28.02903,-88.45946
28.03142,-88.44777
28.03380,-88.43607
28.03618,-88.42439
28.03856,-88.41272
28.04093,-88.40105
28.04330,-88.38940
28.04567,-88.37775
28.04805,-88.36610
28.05042,-88.35448
28.05278,-88.34284
28.05515,-88.33122
28.05751,-88.31961
28.05987,-88.30801
28.06223,-88.29641
28.06459,-88.28482
28.06694,-88.27324
28.06930,-88.26167
28.07166,-88.25009
28.07400,-88.23853
28.07635,-88.22697
28.07870,-88.21542
28.08104,-88.20389
28.08339,-88.19235
28.08574,-88.18082
28.08807,-88.16930
28.09041,-88.15778
28.09275,-88.14628
28.09509,-88.13477
28.09743,-88.12327
28.09976,-88.11179
28.10209,-88.10030
28.10442,-88.08881
28.10675,-88.07734
28.10908,-88.06588
28.11140,-88.05441
28.11373,-88.04295
28.12070,-88.00862
28.12301,-87.99718
28.12533,-87.98576
28.12765,-87.97433
28.12996,-87.96291
28.13228,-87.95150
28.13459,-87.94009
28.13690,-87.92869
28.13921,-87.91729
28.14383,-87.89451
28.14613,-87.88313
28.14844,-87.87174
28.15074,-87.86037
28.15305,-87.84900
28.15535,-87.83762
28.15765,-87.82627
28.15995,-87.81491
28.25569,-87.34084
28.25795,-87.32961
28.26022,-87.31837
28.26248,-87.30714
28.26474,-87.29591
28.26700,-87.28467
28.26926,-87.27344
28.27152,-87.26221
28.27378,-87.25098
28.27604,-87.23975
28.27830,-87.22852
28.28056,-87.21729
28.28282,-87.20606
28.28508,-87.19485
28.28734,-87.18362
28.28959,-87.17239
28.29185,-87.16117
28.29411,-87.14995
28.29636,-87.13872
28.00125,-88.65052
28.00367,-88.63869
28.00608,-88.62685
28.00850,-88.61503
28.01090,-88.60323
28.01331,-88.59142
28.01572,-88.57962
28.01812,-88.56784
28.02052,-88.55607
28.02293,-88.54430
28.02532,-88.53255
28.02772,-88.52079
28.03011,-88.50905
28.03251,-88.49732
28.03489,-88.48560
28.03728,-88.47388
28.03967,-88.46217
28.04205,-88.45047
28.04443,-88.43878
28.04681,-88.42710
28.04919,-88.41543
28.05157,-88.40376
28.05394,-88.39210
28.05631,-88.38045
28.05868,-88.36881
28.06105,-88.35717
28.06342,-88.34554
28.06578,-88.33392
28.06815,-88.32231
28.07051,-88.31071
28.07287,-88.29911
28.07522,-88.28751
28.07758,-88.27593
28.07994,-88.26436
28.08229,-88.25278
28.08464,-88.24122
28.08699,-88.22967
28.08934,-88.21812
28.09168,-88.20657
28.09403,-88.19504
28.09637,-88.18350
28.09871,-88.17197
28.10105,-88.16046
28.10339,-88.14896
28.10573,-88.13744
28.10806,-88.12595
28.11040,-88.11446
28.11273,-88.10297
28.11506,-88.09149
28.11739,-88.08002
28.11972,-88.06855
28.12437,-88.04562
28.13133,-88.01128
28.13366,-87.99985
28.13829,-87.97700
28.14060,-87.96558
28.14292,-87.95416
28.14523,-87.94275
28.14754,-87.93135
28.26633,-87.34344
28.26859,-87.33221
28.27086,-87.32097
28.27312,-87.30974
28.27538,-87.29850
28.27765,-87.28727
28.27991,-87.27603
28.28217,-87.26481
28.28442,-87.25357
28.28669,-87.24234
28.28895,-87.23111
28.29120,-87.21989
28.29346,-87.20866
28.29573,-87.19743
28.29799,-87.18620
28.30024,-87.17498
28.30250,-87.16375
28.30475,-87.15253
28.30701,-87.14131
28.00214,-88.70095
28.00457,-88.68907
28.00699,-88.67720
28.00941,-88.66534
28.01183,-88.65350
28.01425,-88.64165
28.01667,-88.62982
28.01908,-88.61800
28.02149,-88.60618
28.02390,-88.59438
28.02630,-88.58258
28.02871,-88.57080
28.03111,-88.55902
28.03351,-88.54726
28.03591,-88.53549
28.03830,-88.52374
28.04070,-88.51200
28.04309,-88.50027
28.04548,-88.48854
28.04787,-88.47683
28.05025,-88.46512
28.05264,-88.45341
28.05502,-88.44173
28.05740,-88.43005
28.05977,-88.41837
28.06927,-88.37175
28.07401,-88.34848
28.07637,-88.33686
28.07873,-88.32524
28.08109,-88.31364
28.08581,-88.29044
28.08817,-88.27885
28.09052,-88.26728
28.09288,-88.25571
28.09523,-88.24415
28.11398,-88.15186
28.11632,-88.14036
28.11865,-88.12886
28.12099,-88.11736
28.12332,-88.10588
28.12565,-88.09440
28.12798,-88.08292
28.13030,-88.07145
28.13263,-88.05999
28.13961,-88.02563
28.14192,-88.01418
28.14425,-88.00275
28.14656,-87.99132
28.14888,-87.97989
28.15120,-87.96848
28.15351,-87.95706
28.15582,-87.94565
28.15814,-87.93424
28.16044,-87.92284
28.16275,-87.91144
28.27467,-87.35753
28.28146,-87.32381
28.28372,-87.31257
28.28824,-87.29010
28.29051,-87.27886
28.29276,-87.26762
28.29503,-87.25640
28.29729,-87.24517
28.29955,-87.23394
28.30180,-87.22271
28.30406,-87.21148
28.30632,-87.20026
28.30858,-87.18903
28.31084,-87.17780
28.31309,-87.16657
28.31535,-87.15534
28.31761,-87.14412
28.31987,-87.13290
28.00061,-88.76323
28.00304,-88.75130
28.00548,-88.73937
28.00792,-88.72746
28.01035,-88.71557
28.01277,-88.70367
28.01520,-88.69179
28.01762,-88.67992
28.02005,-88.66806
28.02247,-88.65620
28.02489,-88.64436
28.02730,-88.63253
28.02971,-88.62070
28.03212,-88.60889
28.03453,-88.59709
28.03934,-88.57350
28.04174,-88.56173
28.04415,-88.54996
28.04654,-88.53820
28.04894,-88.52644
28.05133,-88.51470
28.05372,-88.50297
28.05612,-88.49124
28.05850,-88.47953
28.06565,-88.44442
28.06803,-88.43274
28.07991,-88.37443
28.08937,-88.32793
28.13396,-88.10854
28.13629,-88.09706
28.15720,-87.99397
28.16415,-87.95971
28.16646,-87.94830
28.16877,-87.93689
28.17109,-87.92549
28.17570,-87.90269
28.18031,-87.87993
28.24899,-87.54024
28.25127,-87.52896
28.25354,-87.51769
28.32826,-87.14669
28.33051,-87.13546
28.00141,-88.81404
28.00386,-88.80207
28.00631,-88.79011
28.00875,-88.77816
28.01119,-88.76621
28.01362,-88.75428
28.01606,-88.74236
28.01849,-88.73045
28.02093,-88.71854
28.02336,-88.70665
28.02578,-88.69477
28.02821,-88.68290
28.03063,-88.67104
28.03305,-88.65918
28.03547,-88.64734
28.03788,-88.63551
28.04029,-88.62369
28.04270,-88.61187
28.04511,-88.60006
28.04752,-88.58826
28.04992,-88.57648
28.05232,-88.56470
28.05473,-88.55293
28.05713,-88.54116
28.06191,-88.51767
28.06431,-88.50594
28.06670,-88.49420
28.06909,-88.48248
28.07623,-88.44738
28.07862,-88.43569
28.09049,-88.37738
28.09286,-88.36575
28.09523,-88.35411
28.17474,-87.96262
28.18860,-87.89421
28.20012,-87.83733
28.20931,-87.79191
28.21160,-87.78056
28.21390,-87.76922
28.21619,-87.75788
28.21848,-87.74655
28.22307,-87.72389
28.25731,-87.55438
28.25959,-87.54311
28.26186,-87.53183
28.26414,-87.52056
28.26641,-87.50928
28.33660,-87.16075
28.33885,-87.14953
28.34111,-87.13830
28.00223,-88.86478
28.00468,-88.85277
28.00714,-88.84076
28.00959,-88.82877
28.01204,-88.81678
28.01449,-88.80481
28.01694,-88.79284
28.01938,-88.78089
28.02182,-88.76894
28.02425,-88.75701
28.02669,-88.74509
28.02913,-88.73317
28.03156,-88.72128
28.03399,-88.70937
28.03642,-88.69750
28.03884,-88.68562
28.04126,-88.67376
28.04368,-88.66190
28.04610,-88.65006
28.04852,-88.63823
28.05093,-88.62640
28.05334,-88.61458
28.05575,-88.60278
28.05816,-88.59097
28.06055,-88.57919
28.06296,-88.56741
28.06536,-88.55563
28.06776,-88.54388
28.07015,-88.53212
28.07255,-88.52038
28.07494,-88.50864
28.07733,-88.49691
28.07972,-88.48519
28.08687,-88.45008
28.11531,-88.31035
28.11767,-88.29875
28.12474,-88.26401
28.21765,-87.80590
28.21995,-87.79455
28.22454,-87.77186
28.22684,-87.76052
28.22913,-87.74918
28.23142,-87.73785
28.23371,-87.72652
28.23600,-87.71520
28.23829,-87.70388
28.24058,-87.69256
28.24286,-87.68125
28.24515,-87.66994
28.24743,-87.65863
28.24972,-87.64732
28.25200,-87.63602
28.28160,-87.48936
28.34725,-87.16332
28.35176,-87.14086
28.00047,-88.92802
28.00293,-88.91595
28.00540,-88.90388
28.00787,-88.89184
28.01034,-88.87980
28.01279,-88.86777
28.01525,-88.85575
28.01771,-88.84374
28.02016,-88.83175
28.02261,-88.81976
28.02506,-88.80778
28.02751,-88.79581
28.02995,-88.78386
28.03239,-88.77191
28.03483,-88.75998
28.03726,-88.74805
28.03970,-88.73615
28.04213,-88.72424
28.04456,-88.71235
28.04699,-88.70046
28.04941,-88.68858
28.05183,-88.67672
28.05425,-88.66486
28.05667,-88.65302
28.05908,-88.64118
28.06150,-88.62936
28.06391,-88.61754
28.06632,-88.60573
28.06873,-88.59393
28.07113,-88.58215
