0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0.38293004,0.38619006,0.39721,0.40683007,0.41679,0.42516005,0.43358016,0.4429201,0.44396996,0.44702995,0.45422006,0.45629013,0.47004998,0.47477007,0.48628998,0.48556995,0.48095,0.47501004,0.45025992,0.43418014,0.40619004,0.38898003,0.37398005,0.36582994,0.35527003,0.3515501,0.34423006,0.33844006,0.32941997,0.32612002,0.31668997,0.31481004,0.3105899,0.30787003,0.30509007,0.30202997,0.30092,0.29514003,0.28530002,0.2776301,0.2643,0.25249004,0.23199987,0.22430003,0.20392,0.19734001,0.18001997,0.16869998,0.15453994,0.14557004,0.13464999,0.13023996,0.11906004,0.11275995,0.10827005,0.10043001,0.09838295,0.09541595,0.089955926,0.086843014,0.080078006,0.08108604,0.07822704,0.07558298,0.07401109,0.07490003,0.0758791,0.073538065,0.07855296,0.081719995,0.078889966,0.08363104,0.08258402,0.08901799,0.088851094,0.09082508,0.090770006,0.091581106,0.093335986,0.09341407,0.09798396,0.09989095,0.10459995,0.11038005,0.11497998,0.120759964,0.12776995,0.13507998,0.13776994,0.14192998,0.14468002,0.14524996,0.14726996,0.14546001,0.14252996,0.13863003,0.13407993,0.12951994,0.12879992,0.12686002,0.12299001,0.12230992,0.120380044,0.11813998,0.11527002,0.11728001,0.11730993,0.11889994,0.11945999,0.12317002,0.12865996,0.13108993,0.14712,0.15496004,0.16269004,0.17083001,0.18937004,0.19727993,0.20755994,0.21617007,0.23266995,0.23960996,0.24489999,0.24772,0.25286996,0.25368,0.2558601,0.25787008,0.25755,0.24879003,0.24133003,0.23313999,0.22439003,0.19629991,0.18137002,0.16602993,0.15254009,0.12467003,0.11164999,0.1013,0.09089804,0.07280898,0.06295407,0.057939053,0.05291307
0.30339003,0.31148994,0.31763005,0.32878995,0.33833992,0.35201,0.3617699,0.36598003,0.37517,0.37512004,0.38505006,0.38869,0.40210998,0.41073,0.41823995,0.42128003,0.41947007,0.40998995,0.3916099,0.37722003,0.35557997,0.34298003,0.32908,0.32437003,0.31855,0.31324995,0.31010997,0.30440998,0.29419005,0.2891401,0.28319,0.28204,0.27962005,0.27512002,0.27493,0.2737,0.26743996,0.26539993,0.25574005,0.24793994,0.23118997,0.22265005,0.2045399,0.19196999,0.17872,0.16684997,0.14823997,0.14111996,0.12904,0.11722994,0.108719945,0.10143995,0.09548497,0.090859056,0.087488055,0.082708,0.07857406,0.07300794,0.06881702,0.06762898,0.06373,0.06176305,0.059723973,0.056372046,0.05680096,0.056473017,0.055096984,0.05631399,0.058423996,0.060545087,0.060755014,0.06633997,0.064765096,0.066294074,0.069931984,0.069748044,0.07146299,0.07271707,0.074637055,0.07497001,0.07829797,0.080069065,0.08217895,0.08801103,0.09184897,0.10056996,0.10370004,0.110139966,0.11434007,0.116459966,0.11658001,0.12040007,0.11954999,0.120000005,0.11741996,0.117519975,0.112969995,0.113080025,0.10956001,0.10703993,0.10549998,0.105370045,0.10421002,0.105370045,0.106189966,0.10733998,0.10786998,0.10932994,0.11354995,0.1176399,0.12141991,0.1277101,0.14020991,0.14862013,0.15581012,0.16661,0.18576002,0.19552004,0.20428991,0.21225,0.22934997,0.23403001,0.23836994,0.24291003,0.24818993,0.25009,0.25169003,0.25149,0.25119007,0.24114001,0.23358,0.22595,0.21622002,0.18669009,0.17106998,0.15740001,0.14248002,0.115259886,0.102400064,0.08939397,0.07973194,0.060330033,0.052448034,0.046543002,0.040933013
0.33576012,0.34528995,0.35412002,0.36626995,0.3775599,0.38926995,0.39945006,0.40714002,0.41342998,0.41774,0.42610002,0.43297005,0.44418,0.4550699,0.46631002,0.47213006,0.46875,0.45766997,0.43834007,0.4186499,0.38700008,0.37469995,0.35663998,0.35077,0.34394002,0.33799005,0.33284998,0.32687998,0.31566,0.31054008,0.30369997,0.2993399,0.29211998,0.29464006,0.29134,0.29026008,0.28509998,0.27942002,0.26950002,0.26155996,0.24690998,0.23734999,0.21731997,0.20770001,0.19037998,0.17847002,0.16479003,0.15565002,0.14244998,0.13173997,0.11772001,0.112699986,0.10429001,0.09699297,0.09178901,0.08584702,0.083166,0.07708299,0.074015975,0.07016194,0.067960024,0.0639261,0.061416984,0.060148,0.05914998,0.06254101,0.06411302,0.06549299,0.06503999,0.06752992,0.06986201,0.07203698,0.073341966,0.07734406,0.077600956,0.08235204,0.08200109,0.07982206,0.08621204,0.08596504,0.08714104,0.09238601,0.09385097,0.09975994,0.10431993,0.113460064,0.118389964,0.12187004,0.12653005,0.13148987,0.13395989,0.13533998,0.13466,0.1343,0.12974,0.12820005,0.122479916,0.12274003,0.12118995,0.117359996,0.11401999,0.11315,0.10991001,0.111389995,0.10606003,0.10729003,0.108449936,0.112810016,0.11362004,0.11801994,0.11982,0.12364006,0.13664997,0.14528,0.15566003,0.16456997,0.1838901,0.19240999,0.20020998,0.20922995,0.22501004,0.23332,0.23887002,0.24105012,0.24708998,0.24891996,0.24931002,0.24962997,0.24853003,0.24044001,0.23427999,0.22501004,0.21420002,0.18608999,0.171,0.15683007,0.14294004,0.11540997,0.10347009,0.09288597,0.081045985,0.06521797,0.057718992,0.050533056,0.04662907
0.25993,0.27024996,0.27555,0.28868997,0.29763997,0.31088996,0.32359004,0.33029008,0.33468997,0.33985996,0.34704006,0.35773003,0.36765003,0.37362993,0.3901099,0.39293993,0.39321005,0.38676,0.37069,0.35477996,0.32616997,0.31255007,0.29882002,0.29244995,0.2854799,0.28381002,0.27594006,0.27267992,0.26749003,0.26133,0.25584996,0.25374007,0.24994993,0.24828994,0.24805999,0.24625993,0.24222004,0.2389201,0.22906995,0.22342002,0.20837998,0.19795,0.18296993,0.17138994,0.15660012,0.14762008,0.13297999,0.12193,0.11322999,0.10706997,0.095008016,0.08959305,0.08029902,0.07816601,0.07179403,0.06725705,0.06303501,0.060919046,0.056928992,0.055022,0.051193,0.049116015,0.047134995,0.04566598,0.046923995,0.047828913,0.04783702,0.050398946,0.050686,0.05415106,0.054001093,0.057067037,0.061282992,0.062198043,0.065634966,0.06539798,0.06833899,0.06845498,0.07000506,0.07468104,0.07568598,0.07885611,0.08237803,0.08285606,0.09047902,0.094298005,0.10114992,0.10710001,0.111580014,0.11527002,0.11388004,0.11561,0.11765003,0.11554992,0.114500046,0.11309004,0.108089924,0.105669975,0.10488999,0.10264003,0.10145998,0.10074997,0.09870803,0.09975994,0.098134995,0.10113001,0.10158992,0.10441995,0.10500002,0.106399894,0.11065996,0.11598992,0.12471998,0.13197994,0.14037001,0.15021002,0.16645002,0.17676997,0.18701005,0.19357991,0.20884001,0.21730006,0.22232997,0.22529006,0.23213005,0.2337799,0.23571002,0.23785996,0.23665011,0.22953999,0.2213701,0.21148002,0.20069003,0.17936003,0.16424012,0.15093005,0.1380601,0.10923004,0.09645903,0.086297035,0.07782793,0.060098052,0.052519917,0.045371056,0.040920973
0.3228401,0.33056998,0.34301007,0.35713995,0.36936998,0.3838799,0.39665997,0.40564,0.41186,0.4195,0.42719007,0.43384993,0.44860005,0.46060002,0.47360003,0.47669005,0.47905004,0.46702993,0.44647002,0.42359006,0.39519,0.37662005,0.36031997,0.35239995,0.34404004,0.34035003,0.33173,0.32783008,0.31724,0.3133899,0.30466998,0.30398,0.29596007,0.29275,0.29013002,0.29220998,0.28674006,0.28348005,0.27265,0.26443005,0.24893999,0.23993003,0.22207999,0.20986998,0.19151008,0.18058991,0.16514993,0.15523005,0.13900006,0.13127995,0.1208899,0.11502993,0.10330999,0.0987519,0.092985034,0.087787986,0.08526504,0.07918608,0.07472801,0.07182503,0.068470955,0.06324899,0.06385505,0.061673045,0.062353015,0.059937,0.05915308,0.06176603,0.066076994,0.067912936,0.06847191,0.07194197,0.074892044,0.07721603,0.08231807,0.081303954,0.0851661,0.08376598,0.088624,0.08883798,0.092898965,0.09422302,0.10170007,0.10414994,0.11126006,0.119889975,0.12633002,0.13151991,0.1373601,0.13882005,0.14365995,0.14368999,0.14313996,0.14181006,0.14003003,0.13602006,0.13100994,0.12908995,0.12781,0.12577999,0.12160003,0.11945999,0.11872995,0.11870003,0.11805999,0.11708999,0.11642003,0.118499994,0.124250054,0.13061988,0.13444996,0.14090002,0.15453994,0.16279006,0.17452002,0.18782997,0.20769,0.21937001,0.23090994,0.24127007,0.25918996,0.26673996,0.2750001,0.27856004,0.28384995,0.28690004,0.28770006,0.28716004,0.28602004,0.27642012,0.26795995,0.2593,0.24599993,0.21728992,0.19905996,0.18397999,0.16680992,0.13592994,0.12012994,0.10765004,0.09813404,0.0749141,0.067533016,0.06104505,0.054031014
0.41922998,0.42776,0.43750012,0.46246994,0.46808016,0.49225998,0.5007299,0.5169699,0.52151,0.53199005,0.53934014,0.54418004,0.56281996,0.5713699,0.58847,0.59178996,0.58939993,0.58364,0.5556401,0.53357005,0.5039201,0.48711002,0.46811008,0.46231997,0.45533,0.45129,0.4459101,0.43760014,0.42688,0.41991007,0.41134,0.40467,0.3972999,0.39572,0.3923099,0.39158,0.38286006,0.37932992,0.3698901,0.3621199,0.34398007,0.33069003,0.30883002,0.29277003,0.27142,0.2576301,0.2376101,0.22290003,0.20393002,0.19535995,0.18255007,0.17721009,0.16634,0.15713,0.15087998,0.14350998,0.13885999,0.13330996,0.12863004,0.12642002,0.12330997,0.11805999,0.11484003,0.11497998,0.11362004,0.11369002,0.113379955,0.11509991,0.11666989,0.12019992,0.12167001,0.12509,0.12987995,0.13301992,0.13576007,0.13690007,0.14169002,0.14062,0.14564002,0.14648008,0.15147996,0.15902007,0.16294003,0.17014003,0.18208003,0.19128,0.20155,0.21434999,0.21954,0.22518003,0.2292,0.23113,0.22923005,0.22930002,0.22794998,0.22044003,0.21183002,0.21007001,0.20634997,0.20413995,0.19828999,0.19731009,0.19431996,0.1917001,0.18869007,0.18824005,0.18896997,0.18701005,0.19224,0.19607997,0.20221007,0.20831001,0.22279,0.23430002,0.2464,0.25863004,0.28625,0.29822993,0.30964994,0.32210004,0.34765005,0.3572799,0.36633003,0.36959994,0.37631,0.37936008,0.38323998,0.38524997,0.38401008,0.37334,0.36282003,0.34975004,0.33509994,0.29848003,0.27514994,0.2528,0.22915995,0.18763006,0.16664004,0.14655006,0.1322,0.10694003,0.09281504,0.08299708,0.075170994
0.28003,0.296,0.30378008,0.3209901,0.33626008,0.35530007,0.36645997,0.38065004,0.38732994,0.39437997,0.40379,0.41275,0.43096006,0.44043005,0.45842993,0.46222007,0.46278012,0.45482004,0.43563008,0.41871,0.39374006,0.37187994,0.3617499,0.35696006,0.35069,0.34758008,0.3396299,0.33754003,0.33376992,0.32780993,0.31840003,0.31411004,0.31157005,0.30649006,0.30688,0.30439007,0.30171,0.2971201,0.2897601,0.2805301,0.2710899,0.26116002,0.2389301,0.22731996,0.20625997,0.19549,0.17779005,0.16750991,0.15275002,0.14537,0.13306999,0.12753999,0.11820996,0.11881995,0.10860002,0.10462999,0.10162997,0.095451,0.09173608,0.09224999,0.08879197,0.08714795,0.08461499,0.082264066,0.0811981,0.082225084,0.08071399,0.08272803,0.085272074,0.08594,0.0903939,0.09321892,0.09556103,0.09820402,0.10156,0.105229974,0.10906005,0.107850075,0.11286998,0.11290991,0.11800003,0.12325001,0.12848997,0.13837004,0.14384997,0.15809,0.16261995,0.17395997,0.17864001,0.18621993,0.19050002,0.19038999,0.19190001,0.1897701,0.18685997,0.18566,0.17930007,0.17405999,0.17217994,0.16713,0.16047001,0.15831995,0.15517998,0.15582001,0.1535101,0.15329993,0.15358996,0.15460002,0.15952003,0.16255999,0.1702199,0.17638004,0.19309998,0.20503998,0.21790004,0.22728002,0.25427997,0.27137995,0.28276002,0.29172003,0.31524003,0.3250599,0.33349,0.33748996,0.34366,0.34676003,0.34914005,0.34943998,0.34889007,0.33957994,0.33067,0.31701005,0.30188,0.26399994,0.24283993,0.22475004,0.20495999,0.16295004,0.14603007,0.13121998,0.11660993,0.087983966,0.07987404,0.07005298,0.061282992
0.37110007,0.37862003,0.38600993,0.39876997,0.4052,0.41995,0.43102002,0.44302,0.44608998,0.44616008,0.45441997,0.46297002,0.47291994,0.48014998,0.49167,0.49791002,0.49174,0.48610997,0.46313,0.44376004,0.41672993,0.40402997,0.38462996,0.37660003,0.37177992,0.36908996,0.35950005,0.35503995,0.3475001,0.34164,0.33160996,0.32833004,0.32055008,0.31862998,0.31427002,0.31224,0.30984998,0.30166996,0.29539,0.29103005,0.27391005,0.2628101,0.24615002,0.23426998,0.21511996,0.20414996,0.18523002,0.17254007,0.16196,0.15047002,0.13859999,0.13457,0.12352002,0.11892998,0.11302996,0.109809995,0.103569984,0.09880495,0.094897985,0.092905045,0.08676803,0.08406901,0.08365297,0.08022106,0.079239964,0.08135307,0.06770396,0.082543015,0.08359003,0.08555794,0.08410096,0.08900201,0.09417105,0.09255397,0.09859502,0.097229004,0.10162997,0.102509975,0.102369905,0.10619998,0.108749986,0.1136601,0.11794996,0.1256001,0.13036,0.14297009,0.14732003,0.15247011,0.16035008,0.16324997,0.16711998,0.16841996,0.16950989,0.16687,0.16404998,0.15820003,0.15429008,0.15249002,0.14865005,0.14505994,0.13906002,0.13648999,0.13571,0.13450003,0.1346699,0.13304996,0.13343,0.13378,0.13567007,0.14147007,0.14817,0.15331995,0.17023003,0.17855,0.18940997,0.20184994,0.2260201,0.23689997,0.24957001,0.25949,0.27789998,0.28403008,0.29091012,0.29798007,0.30443,0.30592,0.30548,0.30556,0.30200005,0.2912501,0.28472996,0.27292,0.25976002,0.22977006,0.21071994,0.19375002,0.17779005,0.14517999,0.12934995,0.11584997,0.10363996,0.080255985,0.07223594,0.06442404,0.058055997
0.53788006,0.54471004,0.54911005,0.55718005,0.5684,0.58146,0.58978,0.5936099,0.5960201,0.5985801,0.6007401,0.6069701,0.61512005,0.6233201,0.6307099,0.63045,0.6240201,0.6123699,0.58761,0.56499004,0.531,0.51144004,0.49426997,0.48791003,0.47785997,0.46842003,0.46046007,0.45456004,0.4417101,0.43206,0.42083,0.41319,0.40275002,0.40276003,0.39533997,0.38965,0.38661993,0.37792003,0.36457992,0.35958993,0.33859003,0.32700002,0.30812,0.29573,0.27522004,0.25945008,0.23977005,0.22856009,0.21143997,0.20220006,0.19128,0.18382001,0.17276001,0.16551006,0.15997005,0.15407002,0.14901006,0.14487004,0.13804996,0.13349998,0.12852001,0.123379946,0.12136996,0.118260026,0.11558998,0.112149954,0.11625004,0.114279985,0.11397004,0.11445999,0.11671996,0.11965001,0.117329955,0.12083006,0.12241995,0.12378001,0.12755,0.12706995,0.12763,0.13046002,0.13013995,0.13445997,0.13489997,0.14621997,0.15101004,0.16040993,0.16352999,0.17247999,0.17735994,0.17982996,0.18259001,0.18453002,0.18475997,0.18105996,0.1788801,0.17746997,0.16779995,0.1667,0.16551006,0.16306996,0.15865004,0.15798008,0.15607011,0.15649998,0.15565002,0.15499008,0.15335,0.15530002,0.16441,0.16630995,0.1699599,0.17953002,0.19518006,0.20455992,0.21747994,0.22869003,0.25716996,0.26757002,0.27812004,0.29117,0.30815005,0.31569004,0.32191002,0.32909,0.3342601,0.33413994,0.33247006,0.3332801,0.33042002,0.31867003,0.3081,0.2942301,0.28016007,0.2443099,0.22784007,0.20983005,0.19121003,0.15664005,0.14034998,0.12520003,0.11005998,0.08886099,0.08031201,0.071998,0.06541002
0.23139,0.23455,0.24260998,0.25603008,0.26375008,0.27414,0.28125,0.29047,0.29364002,0.29892993,0.30436003,0.31087005,0.32148993,0.33029008,0.3368801,0.33985996,0.33708,0.33289003,0.31676996,0.29945993,0.28135002,0.2689501,0.25694,0.25018,0.2453599,0.24361002,0.2380501,0.23202002,0.22868001,0.22188008,0.21758997,0.21024,0.20809996,0.20612001,0.20694995,0.20445001,0.20341003,0.20086002,0.19681,0.18858004,0.17956996,0.17138004,0.15979004,0.15157008,0.13967001,0.1318599,0.11807001,0.11190009,0.103820086,0.098042965,0.092981935,0.08587301,0.08106005,0.07872903,0.074983,0.07225907,0.06938398,0.066872,0.06366813,0.06319213,0.05870104,0.056854963,0.056622982,0.055343032,0.054026008,0.056545973,0.055799007,0.056653023,0.056507945,0.05930102,0.059360027,0.059831977,0.061824083,0.060966015,0.06383908,0.065172076,0.06753898,0.066802025,0.06713903,0.068219066,0.07233703,0.07513106,0.07802594,0.08222008,0.08553505,0.09174502,0.09648597,0.10172999,0.101609945,0.10915005,0.10934007,0.10857999,0.11045003,0.10776007,0.10871005,0.10527992,0.10178995,0.101390004,0.09842992,0.097620964,0.09566796,0.09395397,0.091616035,0.09293008,0.09080112,0.09413302,0.09058404,0.08984196,0.09575999,0.09828997,0.10285008,0.10847998,0.11976004,0.12848997,0.13699996,0.14488006,0.16033006,0.17117989,0.17972994,0.18686998,0.19973004,0.20494008,0.21026993,0.21429002,0.21774995,0.21790004,0.21850991,0.21898997,0.21635997,0.20381999,0.19790006,0.18852007,0.17821002,0.15640008,0.14353001,0.13091993,0.118229985,0.094867945,0.08427501,0.075109005,0.065551996,0.04925692,0.042991042,0.039268017,0.034238935
